"Transaction ID","Date & Time","Direction","Trade Size (USD)","True Direction"
"0x5251fca49cb3c4a69f9071da81c9d3102516f8c130268efdd3db56e4fe4f45cf","2024-01-05 00:17:35","USDT → WETH",0.36051750266877397,false
"0xde92900090e8c6b8c982ee688588c91a6d3263ecd4f9e85d51b0a7a75642a498","2024-01-05 00:18:47","WETH → USDT",737.3186161394447,true
"0x5d1a0ddd04ee99bc8063446ebaa0cd967078a35436ac014ea5bf597e3a2015c1","2024-01-05 00:19:11","USDT → WETH",0.5410467073838305,false
"0x0ab5d0f689119156fa472706525688c90a7155c0bfecfda57afe2f561ddb163c","2024-01-05 00:19:23","WETH → USDT",54.166892728755414,true
"0xa2709d7730962f448af4d02291e612bfbc889a364ba4c0b5989c9f685c5b56fb","2024-01-05 00:19:23","WETH → USDT",1626.4889213931542,true
"0x509165e11f23dfd5e49b8cb121e791fe383ffa33c14f72fe00188f21ca1028b4","2024-01-05 00:21:23","USDT → WETH",0.01442070010675096,false
"0x48f9be704e90b714f190e62c95a95fff4d308411cf8aa9104d44f45fcbe21463","2024-01-05 00:21:59","WETH → USDT",123.48618603570826,true
"0x58d6b027b63ad247d36a78ff32017b6e280d0c8c826a44e6eead557d894b8f15","2024-01-05 00:22:59","WETH → USDT",208.96350230522413,true
"0x0fc4f29b9b616217ba3c6f6c0e88ec0ec55a4454454040dbc67f6b55a9d4cfd9","2024-01-05 00:23:35","WETH → USDT",108.68630172408714,true
"0xfb748f708498b89536696e6fb793d8a72a5a677cd892d84adf604d3855e3b25c","2024-01-05 00:23:59","USDT → WETH",0.03172554023485211,false
"0x61ad2dc66e89aa1db6f8aabb0a11bc962e7c7e49db4ecd86b47fd9e552b3602f","2024-01-05 00:24:23","USDT → WETH",0.1786814872602111,false
"0xc41e0f6be3614b695703e27c7834cf1b2e62a88eb443d1d74467ab9de6d3b3aa","2024-01-05 00:24:47","USDT → WETH",0.1261811259340709,false
"0x820a4b792149dc30770f7c39a47af1985883f670948390604bb15da583774972","2024-01-05 00:25:11","WETH → USDT",1124.6438435074892,true
"0x0e01f84d66bb0ec95d137880a56c113e0355b985e18007191367460334792762","2024-01-05 00:25:23","WETH → USDT",385.19114648139333,true
"0xe25e321eb6d6ff410ff6a136f60d05e2ef5346c14bd135056dcb245c8f14d778","2024-01-05 00:25:47","USDT → WETH",0.05915371183789244,false
"0x788fa19af54f2f07ff6c0bb374e7b5a33b2218b9d9bd90677497f7ce78bd4278","2024-01-05 00:25:59","USDT → WETH",0.03172692462206236,false
"0x3af599c8894428a879a465789152275c08919be2919253cfdcd2b0953b40e2ed","2024-01-05 00:27:23","USDT → WETH",0.07210350053375479,false
"0x670fa8cfba60fb8d46af946212878e0d7a4ea98bb05d8827281207862442d1c0","2024-01-05 00:27:23","USDT → WETH",0.540776254003161,false
"0x6eb295afbf3b03b1afa8beadbd5a166e79ba852227706e6a5439971e0998ae07","2024-01-05 00:27:23","USDT → WETH",0.1894267114272539,false
"0x4a7eee1a0764728b9805503f74e81176ecfcc3b970792052898db7e9fcbc3100","2024-01-05 00:27:47","WETH → USDT",8.866788188118214,true
"0x52871a5a1ef7604662168d36f896686cb9fd64824d9da1174beba17229ea97d1","2024-01-05 00:27:47","WETH → USDT",1219.5058445152545,true
"0x0ec95fa7423c441ef09143839edd4617465d3f40faf076f5f17873caee533ce8","2024-01-05 00:28:11","USDT → WETH",0.01818301389732694,false
"0xdce7abcf52bbdd04c61f61227718a256350c5c5989279f216dc670de8fae61e8","2024-01-05 00:28:11","USDT → WETH",1.80258751334387,false
"0xafcbf80c8185fb4d6cc31742123fff3eefd35d54bdd275f1fea9d8bd279d2673","2024-01-05 00:28:23","USDT → WETH",0.2163105016012644,false
"0x91d4d9beeeccacbe3339dcded54b6db304b32529fa3e07a5af4fc4a9f39e713f","2024-01-05 00:28:47","USDT → WETH",0.0431866706852395,false
"0xc1bf33bbca03bd1a4804f642d5f29704835aa7515986604d58c5269cd51a5fbd","2024-01-05 00:28:59","WETH → USDT",244.0935581450816,true
"0x1c4c0418ed7154f0ba967b50c93aea3d242147f4c902ca5b0122cda5b7c69c96","2024-01-05 00:29:35","WETH → USDT",82.82202605689524,true
"0x38e2ba37d38a02d37c657ce771edf38645e305eab92aa99eec4ad9ec8c21b63a","2024-01-05 00:30:11","WETH → USDT",1748.8748683008403,true
"0xa648d270ef54032b825098ae60d78837c4920fd1cac25b23f72854fc62c8c461","2024-01-05 00:30:47","USDT → WETH",0.540776254003161,false
"0xb95a7488666c5294c0b9e3d5c48f2d10f7a9ea7883834df92b48c8adc4b02ea9","2024-01-05 00:31:11","USDT → WETH",0.19686415253711295,false
"0xd08113fe186491cda7255ac241c4cf27f190d1c900c5d09d487482dcc2dc440a","2024-01-05 00:31:11","USDT → WETH",1.1852719514541175,false
"0x87cd18cb5a81f058d62fbf101f743ac87434a3b9c1686990cf5e9164c07b822d","2024-01-05 00:31:59","USDT → WETH",0.2906823241841857,false
"0x51700a9813e35fccc27940b3052c31cb8b573944910990e124e130adf0c5e825","2024-01-05 00:32:59","USDT → WETH",1.1542566984768134,false
"0xce1f31bc5013429b20aa42ab5c3696f329db8bcbd5ecf5e575b536aa299bb1cf","2024-01-05 00:33:11","WETH → USDT",111.63038484805516,true
"0xbde163c6c0839e92ebd2ffd8e13599286ab4063feea894080165ee95672461ee","2024-01-05 00:34:35","WETH → USDT",9809.560437226724,true
"0xe2eb2223ef0ac983716adab06f8bdfcb7158b907a899a803d3eb44cb550fb590","2024-01-05 00:35:23","USDT → WETH",0.11897077588069542,false
"0x778afb030d0faf3d95acccd20b81a769a72e119c0fadbc957453d8212171ef54","2024-01-05 00:35:47","USDT → WETH",0.2438164130354752,false
"0xc47c3d960176c055920351ddcdbfa231a284e918f7f2abf679ef9dd51d76780f","2024-01-05 00:35:47","USDT → WETH",0.0031005676911398236,false
"0x811fcab16133014589739f804e31944614625cc331425e6c983e8827b956fd93","2024-01-05 00:35:59","USDT → WETH",0.007552841680910815,false
"0xed67b952ddbcacd468763ef650ef7d5269cdd807669b1496987003d5fcb985ff","2024-01-05 00:35:59","WETH → USDT",299.60879288577604,true
"0xd5f3cfd730a8c0cf5372351c321d39232c27d3baf5d3247ade217bfa5b255629","2024-01-05 00:36:11","WETH → USDT",245.26411912430052,true
"0xafb6a119d44fb0fe3564bfa5e0453a6b84f04859ff0d122c8b397b92fda12948","2024-01-05 00:37:11","USDT → WETH",0.018471673411881273,false
"0x4b710b9ab90ff80b692fc46b4a1a51134002404eaa18126ce242cb592e7a5fdc","2024-01-05 00:37:47","WETH → USDT",363.93153921857584,true
"0xf09f066453f108f90c618cc4e9339a006371adb67bd583a58bc43be35ff522b5","2024-01-05 00:37:47","USDT → WETH",1.271436464142728,false
"0x3df83d2f6ead6990db8a5f6030993a5583523115e5343788d3b5ee3d82ad394e","2024-01-05 00:38:59","WETH → USDT",12863.759614681823,true
"0x455f5497e13bbdb18fdb8d8b73896ee0f83d31978a92f09b3a7866bff68b19a0","2024-01-05 00:38:59","USDT → WETH",0.07892262925082921,false
"0x3dc03c84cebfa3804ab8f9d07cc43d4e84a523504462d09c2d068a489a19c146","2024-01-05 00:39:11","WETH → USDT",664.7292264306114,true
"0xa36b5f99634f4a88a8bba82c19ed624d068d49fad223c81881c1f7dfe783a538","2024-01-05 00:39:11","WETH → USDT",64.33333165735726,true
"0xc291dd35db3d8fa5f743c425da394b64d9cb502c968fedc4017a3e5dd44bd183","2024-01-05 00:40:47","USDT → WETH",0.07280729775521974,false
"0x863354ab1851db4b37c31d39039b19d6453032af1fbfbb3dcb2af4311471a795","2024-01-05 00:41:35","WETH → USDT",2355.609265087552,true
"0xcdd972b67aa94765fc5c4a832fff49474ae6a00ce58426c2877be4792a0d1fd9","2024-01-05 00:42:11","USDT → WETH",0.18025875133438699,false
"0x24cd912534fee09d237257fa0f43edbe64d4b6ebca3eef0c866f9cf30c816e97","2024-01-05 00:42:47","USDT → WETH",0.12260183750614478,false
"0x00fd184b8ab1c0f7a1f4b9a9d159d73c645d2857b0e2e060206cb18ce1c3dbe6","2024-01-05 00:43:35","WETH → USDT",101.90922464302906,true
"0xbfa130707059293ee2bc6d8edc8d98e6b7aea8b6bef3f6c193952a5acec8bcca","2024-01-05 00:43:35","USDT → WETH",0.01982846264678257,false
"0xba8331a875aac8facd5a7afade52cfba78778b3fc225cdd0c0a9a1720db2c144","2024-01-05 00:43:47","USDT → WETH",0.00721035005337548,false
"0xf266f17ecea4eef218c99f1f3ea3b16973a5d79ca202ec27901ec8c93e337269","2024-01-05 00:43:59","WETH → USDT",1306.895275819877,true
"0x803aa80fe7273d66bea1e728f21e107439d1dceaa427a1c656107ffa16961d66","2024-01-05 00:44:47","USDT → WETH",0.19720307395981937,false
"0x55d40af3ce6b86a8dfa41b3a816700a99f7078ddcc93d31bb3e1d75108611f86","2024-01-05 00:45:11","WETH → USDT",688.6190208714004,true
"0xb5beb0ec1fbeee3933adcbe8cf30c2f256ca667e68a5f74c31ba72d6d2d1354c","2024-01-05 00:45:11","WETH → USDT",582.4959910280356,true
"0x4a292922f8c444402c797702166d2adbfa858e925cf4b76b92152000115b3ca9","2024-01-05 00:45:59","USDT → WETH",0.2878049207928904,false
"0xa22279c264242f73a38c02a93cd110db6525cf5bcf8d2d0f0ebd6a1cc78ae14a","2024-01-05 00:45:59","USDT → WETH",0.015502252614757281,false
"0xa817ddf7c34637f9d2d8e295b1630f7b2b4a1be86f5d3a16c866656de67e5399","2024-01-05 00:47:11","USDT → WETH",0.3619273990159584,false
"0xac5db445fa10e312d0d54a59783f33906abba93ebf01fd52b5b53128a595db16","2024-01-05 00:47:11","USDT → WETH",0.2907237407954098,false
"0xbc9f08e80727856c2a6d35dbbec1d5063fe3eb7c48384d25248675a7d8c99242","2024-01-05 00:47:47","WETH → USDT",1598.1031865807536,true
"0x53076253203de2827b1a2fbb2fe744da516f5c4ff16ba075a634d824eba92194","2024-01-05 00:47:59","USDT → WETH",1.2765702214836538,false
"0xbca19fbc7d5f5fd0ad286ffdfe6d6186c59ee2850cca8d95e4f550ef818cd47a","2024-01-05 00:48:11","USDT → WETH",0.06051342378818786,false
"0x98dbda80400b9bf492f41982bd8e5447faa97be19ea2408d4f74d2e1d4c42c54","2024-01-05 00:48:35","USDT → WETH",0.09960195790808044,false
"0xe4466ae480869e176087dd0e94193e27f7a567242d9a52cfa3099c775b01f5f7","2024-01-05 00:48:35","USDT → WETH",0.5386380582229603,false
"0x5c7dc471ec211545c441071cf9c8e87db5b93afbb1551d2a3e3a83255b257b15","2024-01-05 00:48:47","USDT → WETH",0.14420700106750958,false
"0xe8ffb70dbb4d97a0b4ffeda5ef5bdfbb26e0a98bd5e140e4c3b3ef8fe5a64d60","2024-01-05 00:48:47","USDT → WETH",0.03893589028822759,false
"0x6aa16a81b50fb1f8534326a6d02abc403252de59135b5261bbab7f42f057dc0e","2024-01-05 00:48:59","WETH → USDT",42.167257587953756,true
"0x9dc6d3fdea3c64dc1b06149c39e8f9f56fb2222c481b758b0c51767f62ef302f","2024-01-06 00:00:47","WETH → USDT",36.24135527375842,true
"0x45f02a6cd8a44ecf8411a59f4dfdda0cdfb9ece72129c72ccf36ecad3294aa64","2024-01-06 00:01:11","WETH → USDT",2323.4109511191045,true
"0x21fe5418270f865a51851c79540bd3eff7e4eacc1245936bc7aaa60ae04420f0","2024-01-06 00:01:23","USDT → WETH",0.01000791251749477,false
"0xf90984364260ac711f3c4836f27e165b4525fcfdb2ca59a9c8294f9a3ca7e7ab","2024-01-06 00:03:35","WETH → USDT",7148.204671155551,true
"0x7f6ad1f43e837928aeb89a0284a966061241da53f5c1731f6b3928d213150032","2024-01-06 00:04:47","USDT → WETH",0.36051750266877397,false
"0x93d9dd8993b6006d66236ef69d8945d12b394805cf4a9483b80ff5b38e14c7b8","2024-01-06 00:05:11","USDT → WETH",0.14420700106750958,false
"0xf7f40ab8f1c12d8b22d46a8e20285092f11e6c28fb6cc037954ce45cdd80b8fb","2024-01-06 00:05:47","USDT → WETH",0.14609820738818446,false
"0xe6fc59662cc79b8056b9c8a717d439c234eca22320f66de8ea35d020038db2ab","2024-01-06 00:06:11","WETH → USDT",27473.695755902576,true
"0x471649b54685814b82abfe0abcf92fd2d1dfcff8213782046ad39ef3c83fc167","2024-01-06 00:06:59","USDT → WETH",0.3810813611750954,false
"0xb934a418fe39714a664dcd904d6d03fa933b76de43770e2098ec468d374bbb12","2024-01-06 00:06:59","USDT → WETH",2.887105885642152,false
"0x7a359265f9c2d78be5e4bc3f5fa89b0f161507dd65d434473401cfd3c22ac957","2024-01-06 00:07:23","USDT → WETH",0.5957372323671462,false
"0x60ebeb3239ec55e36557a4cce4cb19d9701bf521e10f8240f4f26715cf08cafd","2024-01-06 00:07:59","USDT → WETH",0.09138994638580752,false
"0xd970a260916aedf840a54e8647034b43f0b6eb3b47ab9e96f977ec6204ba87d2","2024-01-06 00:08:11","WETH → USDT",4770.919545562959,true
"0x51839b79be88e90cecfda1cbcdea763065eef2f38bef7c23a5e244431bd5b4a0","2024-01-06 00:08:35","USDT → WETH",0.19720307395981937,false
"0x131054441d05b936fd7116786f23be20ca3f4d39253df6ef6e44150c1745cace","2024-01-06 00:08:59","WETH → USDT",653.4942804854251,true
"0x2655252ea668e562d7f8e92958f3c1398062ce31516a864e31398a173e625e21","2024-01-06 00:09:35","USDT → WETH",0.003574254522036347,false
"0x5b33600cc0b6ead4bfa3aadd00e12e896cc8ecedccd6ed43a1ada95b8c476495","2024-01-06 00:09:59","USDT → WETH",0.13375079008269125,false
"0x55e548d8b53ce608e0b7d3531a68c653fd4b8a461cd996960a28a0ef6b09b015","2024-01-06 00:11:11","USDT → WETH",0.20188980149451344,false
"0x0fd4f24e43ccba3bbbf99f8cc1d52208ad61ce09ee7e79c160f3344ca894d30c","2024-01-06 00:11:47","WETH → USDT",3088.399892023861,true
"0x177322c1532a51ac8d7682fc87548cb496d84b0234528fa36857380726ffe4ef","2024-01-06 00:11:59","WETH → USDT",274.8598021215404,true
"0xf245a832f65bc728ad2e39ec5255c3ae3652e517c3175bc7f238b466683298c1","2024-01-06 00:11:59","USDT → WETH",0.05905280767562299,false
"0xf49da8793868b4a2428d65f21e6052d254a5352e5e27352debbcb3c8c91e7630","2024-01-06 00:13:11","WETH → USDT",36.05927563506888,true
"0x65fa67c77f92ee67495728fde4a4b6f42e3d19ac8d9655726867258287763ab2","2024-01-06 00:13:23","USDT → WETH",0.1081552508006322,false
"0x9fc614bede33cabb2b833ade5c509b0e74c005dd586931d1243e78110e7851c6","2024-01-06 00:15:59","USDT → WETH",0.2177939601027984,false
"0x1b4327b973dd5d61cd5e8054cffc4da37a485faaea9621035ecd2a94c19b0eae","2024-01-06 00:16:35","USDT → WETH",0.017665357630769925,false
"0x846b4652019f13bf9d566810edaccd69b862eebb16b3f72a1669754df4a36a64","2024-01-06 00:16:35","WETH → USDT",677.6035764884231,true
"0x5114d1e93d3c7e51c16b08db652e07b1e572b33470b0ed982c71a8e2a410a8c5","2024-01-06 00:17:47","USDT → WETH",0.3850309349669076,false
"0xfeccbc98ba82577472bd9a8ef122b3136f7bd5e50000ab791fb979d048f52a76","2024-01-06 00:19:23","USDT → WETH",0.05985560949263582,false
"0xd860efa8d0550ac2f9713e8cb05a333da51d389ad22114cce26ad257b66d7961","2024-01-06 00:19:35","USDT → WETH",2.2103014950330064,false
"0x7dc9518673b60c84dc35dedc1477d7052ab74ebd6e26480081d12d0fe899beb1","2024-01-06 00:21:35","USDT → WETH",0.00721035005337548,false
"0xd638834a25872781170a7bc64a069d55ab591c52dc4d11ced67feac88e33290a","2024-01-06 00:22:23","USDT → WETH",0.21282994413610162,false
"0xb9930b7bbf9163ce9367dcf33e0133fa900eb4a31cfa0f2586c8f88a43655070","2024-01-06 00:22:47","USDT → WETH",0.36051750266877397,false
"0xd770f6aca8a0faed24ffcf6c2706c71249c6602cc26f2bb73d35a0358dfd6d29","2024-01-06 00:22:47","USDT → WETH",0.036051750266877396,false
"0xe03a55731384388bb1db90e9d3d7403dc1dfb01c7051a9108585a2a8e7942b18","2024-01-06 00:22:59","WETH → USDT",1462.0720881681002,true
"0xf4c404e90e6913af43a61e25db0e57e19c1c09751ab2282029731b2338bb3727","2024-01-06 00:23:35","WETH → USDT",263.7271218367853,true
"0xfce8ca612111926439d9a0bc0203db3d143342fc62882a52c278db6dc31943f1","2024-01-06 00:24:11","USDT → WETH",0.10461668570877254,false
"0x54844fcf738c73af70ff8783a3a4769fc6a4ff6bb411333ed0b8ee1af9cb6a8b","2024-01-06 00:24:47","USDT → WETH",2.9522988792505362,false
"0xed6a2d6b374b1c952dec0de91bb814ba12d12b9816052adc5da43f3c6008acef","2024-01-06 00:25:35","WETH → USDT",5899.037819854931,true
"0xc567086385e90ebaff90694d514335f31ed9f992ca6583a8fa14ecb4942961cc","2024-01-06 00:25:59","USDT → WETH",0.026678295197489276,false
"0xa5c27abff41589a17537933c20bcec39c1d2580a0cba7657ae4228b1c954b6d5","2024-01-06 00:26:23","USDT → WETH",0.016518911972283223,false
"0x4316c985b6c7405befd25c09c560dc8614938644069beefbdd74353a96564c0e","2024-01-06 00:26:47","USDT → WETH",0.45203786517961947,false
"0x22957a6978b782634287abea838fbc55e60cb45ed97d666054021808bdd18e5f","2024-01-06 00:27:11","WETH → USDT",1284.6560672175972,true
"0x98d9186bed89d7abf6ef7f5c83c3438515bf8f35b8d334850dddc6105e7c6e2e","2024-01-06 00:28:23","USDT → WETH",1.2971010226980857,false
"0xec9e7ea08dea243d0cd7fecc10aeb63a53f39eb07bf895a7201c9bcadcf4d265","2024-01-06 00:28:23","USDT → WETH",0.07004314300600276,false
"0x479db849caa06b82a8f9630b09a80e109eb8565a7a9f80b905a9f21dc0973bcc","2024-01-06 00:28:35","WETH → USDT",170.16466305132502,true
"0x8816f67504c6cd8db7a4ef7794e44e0778bb605d92d1bf837ed1aaad3a42e0ff","2024-01-06 00:28:35","USDT → WETH",0.4643572280946075,false
"0xe7097db50259c831701952eef5f60d5672ae0a82f2ae0273d7934e5dee14fec3","2024-01-06 00:28:47","WETH → USDT",19.880458925294352,true
"0x9a0e2bb06f7196b863a267051a8fa3494f64d39714572b7a7f87fe9bd0e1b3d5","2024-01-06 00:29:11","USDT → WETH",0.0005862807731900136,false
"0x2111f8a807f3c60a9d4f73844f0a39e92f1614c9db8057d267890022cbb08c87","2024-01-06 00:29:59","WETH → USDT",245.39649081767243,true
"0x5703902831838eb3b521a50aebea4ef956c08a611c27633c168e4b6b6aa9f968","2024-01-06 00:30:23","WETH → USDT",1275.9435993947448,true
"0x1ff9a7295f6522e966d5979cb8b407bb82da2974e428c7b9f1e24175385ef3d8","2024-01-06 00:30:35","USDT → WETH",0.9733972572056898,false
"0x642049883824e57dfde3d12eca48516742ae2e9c38838f767c889a11af71bfcb","2024-01-06 00:30:59","WETH → USDT",4292.5277902145235,true
"0x693b6a6b5b002b61cd28b4c9e1fbc6635c18e8a35d569edb79118061e367e617","2024-01-06 00:32:11","WETH → USDT",1752.2616766935373,true
"0x414807648dca4936dc19578b1dbde0ec4f4ce1590a6abe0d4191f8f2aa2371a7","2024-01-06 00:34:11","WETH → USDT",506.33099904243215,true
"0xec259635bce3cfdfcbec29e1961d98c160b09db9afcda1af2287ea44e8694691","2024-01-06 00:34:47","WETH → USDT",138.68952167334183,true
"0x1a0064fb00d4a4b9b41db30c9499d3265f11e0dfcbcd485870b22e13aef98e5a","2024-01-06 00:34:59","USDT → WETH",0.08985898754019192,false
"0x6080984200dc640d953b52e6b0054502dfa3469277311c634307ffbf952bacf6","2024-01-06 00:34:59","WETH → USDT",48.34957145306796,true
"0xfb1fe53f6c6fea6694d00e2eb305c8b4f287bbeda3653a0f8b93a93cc0962e0f","2024-01-06 00:35:59","USDT → WETH",0.01437022765637733,false
"0xf0fd6d40c1e45e2b2e1bc95bede6c569ae3b5cb86b054c3642a661b23b22b563","2024-01-06 00:36:23","USDT → WETH",0.03588914677868371,false
"0x4ed0a198cb09760ba9b6cf1c1992a2a3d2d0bdd5482778cca9892a8fc8ae67a6","2024-01-06 00:38:59","USDT → WETH",0.01261811259340709,false
"0x2198491f9a976557e8c7b931e2464a74be0f82724c66687fde194dc5c1f35f2b","2024-01-06 00:41:11","USDT → WETH",0.02884140021350192,false
"0xd0d081c6ace0025f362f822dc6d43aee0a551b7685085fb95bb7ea35a7fa7cce","2024-01-06 00:41:35","USDT → WETH",1.2294423460599093,false
"0xe922f0383d476ab2dbd6b93f52f1e39e2b6c8b3ff2565c9ce1579c727f0e86cd","2024-01-06 00:41:47","WETH → USDT",787.6792870766612,true
"0x36de1e4d26ca5a26f6e7aaf6c93aa81608f9924b77594332470c3deb7b132048","2024-01-06 00:42:11","USDT → WETH",0.7432017214160773,false
"0xfaf07501dce9abd108316bb80633687e1dd45b578e98af4bce2b76210a75ac2b","2024-01-06 00:42:11","WETH → USDT",578.3773094073556,true
"0x390daef276129f845bfe79a7069363c4e391c8091c7f9e888b5ff9e217f5056c","2024-01-06 00:42:23","USDT → WETH",0.07750682870850358,false
"0xbb82857db854c5860e9ef33ee2895ff6ffa4d062b29b9bdd25ff4f3e634af625","2024-01-06 00:42:35","WETH → USDT",27.495197671740016,true
"0x593f039f4087fbc1e51ff920dccb7cb1a0da7684ee13e5ad5e0030f5be4120b5","2024-01-06 00:42:59","WETH → USDT",3.299423720608802,true
"0xff4b18dc1bac1c609b43d7cb9449602c061093555354eb9e19d00056a892f76b","2024-01-06 00:43:23","WETH → USDT",947.4501888911208,true
"0xca875af14e3a271c14554d5ae91d7aaac909865b38df47fe4f9cd8f8ed1d13fd","2024-01-06 00:43:47","WETH → USDT",55.47580866933673,true
"0xe647ebfbb96fd48efaf66baad98a2fa13f3c704d81ad756a0049f113d56ed575","2024-01-06 00:43:47","USDT → WETH",0.004999529103814613,false
"0x1673468fc5ed680a82dcf6e3d544c3a45e74ff86d80629dfb11d4a3c16dd23d4","2024-01-06 00:44:35","WETH → USDT",18.692301485960755,true
"0x4919a5a37d4ec2e147543d49c48c0683e3511d6e3cfba130ac5ed7432be5b18e","2024-01-06 00:45:23","WETH → USDT",163.47246038191395,true
"0x2f0c452e7298426fdbd1a1c349c7643b250420dd15bc269f5722ac3268ad285a","2024-01-06 00:45:47","WETH → USDT",21411.80038786125,true
"0xac9843926eccf64b546fc5d5e7d68c74d256ead5bb8e78290a6bbc8e232162a8","2024-01-06 00:45:59","WETH → USDT",529.8876740485116,true
"0x21cc1f4c9e2a1def548912c9eacff350e84ca2952056c75f01ac96486d3e89ac","2024-01-06 00:46:11","WETH → USDT",268.32811682269113,true
"0x9b717b213eb0b3c1af4b9e03991f0862fced25b1aa0a090f92f90ccad1f6c1c0","2024-01-06 00:46:59","WETH → USDT",27456.978018046626,true
"0x979741a66f0be96a58e45039fd3d289807a66403998729269dd9bc9e8bb5fdc5","2024-01-06 00:47:23","USDT → WETH",0.003573629745204222,false
"0xf8a4a6240508b2e9b1cba44976f610f6f36f562b17a3569d0abac56f509d2b6d","2024-01-06 00:47:23","WETH → USDT",1032.0731856896707,true
"0x3317b30b321c67dacfadc940d9cfa5b7050e6ac3a41cf58662be688adb5b3442","2024-01-06 00:47:35","USDT → WETH",0.07931385058713028,false
"0x90fc425030fbc0b8c9ec8147884a3df950cfc7c3a621e42b9188ccf1dbc6ff75","2024-01-06 00:47:47","USDT → WETH",0.06741677299906074,false
"0x0f25a414e5ce6be29033d170e23e9f41430774d112a4ab0816acd2a1e37da935","2024-01-06 00:48:11","USDT → WETH",0.01081552508006322,false
"0x1c1ce18a6a85e519bed589c0bec754e1af8cab7f258b7193612a6a789d256115","2024-01-06 00:48:11","USDT → WETH",0.11556297517378127,false
"0x8ef75e07e4586d4d3b8c56413ff59c0e10d463179b99421598193a37c0bffab1","2024-01-06 00:48:47","USDT → WETH",0.19610947548049637,false
"0xad876b3f4f8a2fca7e308757788b18ec514e286ab9c52c83f386b4294895257d","2024-01-06 00:48:47","WETH → USDT",74.5599163167126,true
"0x3f1487c7c216839828f31cc2879321aec1fe6dd68f4f392adea0fa239491ab63","2024-01-06 00:49:23","USDT → WETH",0.41121036118593896,false
"0x496dfc2c62c5d173cb1ffd205bdaf42476160e266843cb50833b79b781998844","2024-01-06 00:49:59","WETH → USDT",63.455109998624614,true
"0x96b2d8f39e5f89efe9f8f6009343443dffa2637c6aea7dee54a4eb59f3e72296","2024-01-06 00:51:23","USDT → WETH",0.1335559072993786,false
"0x51385de90756648ce6bf197b83283781db13828de34ccac499abee41bfe2a61b","2024-01-06 00:52:23","WETH → USDT",356.1320754317069,true
"0x958c9c1240a6cbeebc2ed6027042addbf6212c8a90225795150977dc421c2ccc","2024-01-06 00:55:47","WETH → USDT",1394.7228174741851,true
"0x46c5c64d089dac186d08cdc874efa4b4e54e0902678806754a19b4c1b27a01df","2024-01-06 00:56:23","USDT → WETH",0.36051750266877397,false
"0xa264225a063fd4be76f78c6489a04e9095df210e1cbcd2d4287f83a32946a9a2","2024-01-06 00:56:35","WETH → USDT",184.2074562617943,true
"0x21388d6fa18994f9f80054c0d7ec718825dd3d122112cb92ce9957e15dd13522","2024-01-06 00:57:11","USDT → WETH",0.0692193605124046,false
"0xc43c0778429db13223f848c181d119945992638387205313ee611f578d080d53","2024-01-06 00:58:23","USDT → WETH",0.12079477849421531,false
"0x2323740896a9179a976cc188f24d9ffc4bffcf3d1486a57d6bfd174ec669bea1","2024-01-06 00:58:47","USDT → WETH",0.09900933671357097,false
"0xf8891d525a85b042cbe5181cdaeba1922e2371804e8fbbd225cb61243cd281df","2024-01-06 00:58:47","USDT → WETH",0.036051750266877396,false
"0x05843e8e6213fd1c8e7ebcf0304d605df729a48e12a2f6a4f29db3d188153da0","2024-01-06 00:59:23","USDT → WETH",0.1081552508006322,false
"0x3b69b919da799a29cfbd8bd9f4f2a981146dd7fa5d9cba471d8de88feaa452b8","2024-01-06 00:59:59","USDT → WETH",0.1548962855362508,false
"0x52f29de2d1d8d51559651f0fad8900b6f4b830a6439d987bdf5be5a600796242","2024-01-06 01:00:47","USDT → WETH",0.018025875133438698,false
"0x531edf7acc3cac570f07767ea3e586a1f82edda4d2c73171e3e554fa93e20343","2024-01-06 01:02:23","WETH → USDT",1095.7525420154082,true
"0x6a8634a86e669818a76512cb1a3726f058f77040253271e515f18b3586687a20","2024-01-07 00:00:47","USDT → WETH",0.585480424334089,false
"0xaf80ab62e1a0e43e696015eb4686c619720ed12ced4b380476c5410b16b4a81d","2024-01-07 00:00:59","USDT → WETH",0.3965692529356514,false
"0xc95b885b54aaba49e55c90a912cb59cb9459760b5abc19d95b958685fa8eaeb5","2024-01-07 00:01:47","USDT → WETH",0.00707022122629816,false
"0x326b5b0862a74cb416713dee9d9bc634c3e37361d3cc15901e11df2838a76a16","2024-01-07 00:02:11","WETH → USDT",2995.0238477224407,true
"0x6a98511868b05180025530ab3a8da4048005b837c69b0c71bcfa173ad9064131","2024-01-07 00:02:11","USDT → WETH",0.36051750266877397,false
"0xc39b42f511ecc4659191d0226bb422ec747b437af30afa8a94d72fbdafbb0372","2024-01-07 00:02:11","USDT → WETH",0.1431024179803978,false
"0xe030367ed54d59285e6b0f2b8d95db1e58e05038f6fc047c64f18da44bc71286","2024-01-07 00:02:35","USDT → WETH",0.4686727534694062,false
"0xb7d63d37c8cac71d8f90f532f52a31c88a986b23aca3a96a1d3008ae0fc6b99d","2024-01-07 00:02:59","WETH → USDT",2496.411390120153,true
"0x966e218e513f5cc630e334d0ec1ace81a2e6bd8590d066fdde40f9255cb7d466","2024-01-07 00:03:11","WETH → USDT",101.69893493821046,true
